bodydearword.feature,bodyform.feature,bodyhtml.feature,bodymultipart.feature,bodynumchars.feature,bodynumfunctionwords.feature,bodynumuniqwords.feature,bodynumwords.feature,bodyrichness.feature,bodysuspensionword.feature,bodyverifyyouraccountphrase.feature,externalsabinary.feature,externalsascore.feature,scriptjavascript.feature,scriptonclick.feature,scriptpopup.feature,scriptstatuschange.feature,scriptunmodalload.feature,senddiffreplyto.feature,sendnumwords.feature,sendunmodaldomain.feature,subjectbankword.feature,subjectdebitword.feature,subjectfwdword.feature,subjectnumchars.feature,subjectnumwords.feature,subjectreplyword.feature,subjectrichness.feature,subjectverifyword.feature,urlatchar.feature,urlbaglink.feature,urlip.feature,urlnumdomains.feature,urlnumexternallink.feature,urlnumimagelink.feature,urlnuminternallink.feature,urlnumip.feature,urlnumlink.feature,urlnumperiods.feature,urlnumport.feature,urlport.feature,urltwodoains.feature,urlunmodalbaglink.feature,urlwordclicklink.feature,urlwordherelink.feature,urlwordloginlink.feature,urlwordupdatelink.feature,class
0,0,0,0,580,0,91,128,0.22069,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,10,2,1,0.2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,731,2,112,158,0.216142,0,0,0,3.4,0,0,0,0,0,1,3,1,0,0,0,22,4,1,0.181818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,388,0,83,92,0.237113,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,49,11,1,0.22449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,862,0,130,195,0.226218,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,10,2,1,0.2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,848,0,132,165,0.194575,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,22,4,1,0.181818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,723,1,104,165,0.228216,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,10,2,1,0.2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,238,0,44,50,0.210084,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,22,4,1,0.181818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,774,2,120,173,0.223514,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,11,3,1,0.272727,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,364,0,54,82,0.225275,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,22,4,1,0.181818,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1043,5,145,238,0.228188,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,11,3,1,0.272727,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,703,2,116,159,0.226174,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,11,3,1,0.272727,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ham
0,0,0,0,777,1,108,169,0.217503,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,22,4,1,0.181818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,468,0,83,92,0.196581,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,22,4,1,0.181818,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,981,3,149,225,0.229358,0,0,0,0.9,0,0,0,0,0,1,4,0,0,0,0,11,3,1,0.272727,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,978,0,146,175,0.178937,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,11,3,1,0.272727,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ham
0,0,0,0,510,1,80,109,0.213725,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,22,4,1,0.181818,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ham
0,0,0,0,1680,0,202,334,0.19881,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,1,57,8,0,0.140351,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,409,0,76,96,0.234719,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,24,4,0,0.166667,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,699,1,121,155,0.221745,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,27,5,1,0.185185,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,4704,5,528,974,0.207058,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,18,3,1,0.166667,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,726,2,113,166,0.22865,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,27,5,1,0.185185,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,295,0,55,65,0.220339,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,25,5,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,747,1,120,163,0.218206,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,22,4,1,0.181818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,941,1,150,219,0.232731,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,27,5,1,0.185185,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,636,1,101,150,0.235849,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,48,9,0,0.1875,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,465,0,82,103,0.221505,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,25,5,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,421,1,72,97,0.230404,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,51,10,1,0.196078,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,956,0,148,215,0.224895,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,25,5,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1230,1,190,253,0.205691,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,22,4,1,0.181818,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,ham
0,0,0,0,1453,4,189,340,0.233999,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,51,10,1,0.196078,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,435,0,74,102,0.234483,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,27,5,1,0.185185,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,566,0,100,121,0.213781,0,0,0,3.4,0,0,0,0,0,1,3,1,0,0,0,22,4,1,0.181818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,979,0,153,227,0.231869,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,27,5,1,0.185185,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1043,0,173,223,0.213806,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,22,4,1,0.181818,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,257,0,48,57,0.22179,0,0,0,4.6,0,0,0,0,0,1,3,1,0,0,0,22,4,1,0.181818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,485,0,80,114,0.235052,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,51,10,1,0.196078,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,392,1,63,86,0.219388,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,51,10,1,0.196078,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,257,0,48,57,0.22179,0,0,0,4.6,0,0,0,0,0,1,3,1,0,0,0,22,4,1,0.181818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,257,0,48,57,0.22179,0,0,0,4.6,0,0,0,0,0,1,3,1,0,0,0,22,4,1,0.181818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,758,1,123,176,0.23219,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,27,5,1,0.185185,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1415,0,214,319,0.225442,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,27,5,1,0.185185,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
1,0,0,0,11480,31,889,2284,0.198955,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,28,6,1,0.214286,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,583,0,91,114,0.19554,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,15,4,1,0.266667,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,712,3,98,158,0.22191,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,51,10,1,0.196078,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1254,3,178,274,0.218501,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,32,7,1,0.21875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1161,2,118,247,0.212748,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,27,5,1,0.185185,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,581,0,92,110,0.189329,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,19,2,0,0.105263,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,2257,4,293,491,0.217545,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,32,7,1,0.21875,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ham
0,0,0,0,7742,13,688,1594,0.20589,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,51,9,0,0.176471,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,724,0,127,165,0.227901,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,27,5,1,0.185185,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1272,0,192,272,0.213836,0,0,0,3.4,0,0,0,0,0,1,3,1,0,0,0,54,10,1,0.185185,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,981,0,117,206,0.20999,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,27,5,1,0.185185,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,191,0,33,35,0.183246,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,51,9,0,0.176471,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,989,0,142,224,0.226491,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,22,3,1,0.136364,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1117,0,175,253,0.2265,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,27,5,1,0.185185,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,662,0,94,135,0.203927,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,54,10,1,0.185185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,212,1,40,42,0.198113,0,0,0,1.7,0,0,0,0,0,1,4,0,0,0,0,11,1,0,0.090909,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,541,0,85,104,0.192237,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,54,10,1,0.185185,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,944,6,118,185,0.195975,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,46,9,1,0.195652,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,627,0,86,142,0.226475,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,43,7,0,0.162791,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,217,0,40,44,0.202765,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,43,6,0,0.139535,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,3098,15,292,597,0.192705,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,43,8,0,0.186047,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,1,1,4921,6,274,957,0.194473,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,22,6,0,0.272727,0,0,0,0,2,1,0,0,0,1,3,0,0,0,0,0,0,0,0,ham
0,0,0,0,439,0,80,93,0.211845,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,16,5,0,0.3125,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,745,0,73,132,0.177181,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,18,4,0,0.222222,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,438,0,84,101,0.230594,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,15,5,0,0.333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,197,1,42,48,0.243655,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,18,6,1,0.333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1721,5,215,393,0.228356,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,51,10,1,0.196078,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,261,0,36,50,0.191571,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,33,4,0,0.121212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,248,1,50,59,0.237903,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,18,6,1,0.333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,466,1,89,107,0.229614,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,18,6,1,0.333333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ham
0,0,0,0,133,0,25,25,0.18797,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,36,5,1,0.138889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,498,0,96,114,0.228916,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,23,5,1,0.217391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,894,1,147,208,0.232662,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,18,6,1,0.333333,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,648,0,121,152,0.234568,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,23,5,1,0.217391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,708,0,114,161,0.227401,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,18,6,1,0.333333,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,575,1,106,125,0.217391,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,18,6,1,0.333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1012,2,165,221,0.218379,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,23,5,1,0.217391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,610,0,108,144,0.236066,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,23,5,1,0.217391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,618,1,105,133,0.21521,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,18,6,1,0.333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,567,0,100,119,0.209877,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,23,5,1,0.217391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,63,0,15,15,0.238095,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,8,2,0,0.25,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,916,1,148,210,0.229258,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,23,5,1,0.217391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,110,0,25,29,0.263636,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,11,3,1,0.272727,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,873,0,147,187,0.214204,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,23,5,1,0.217391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,3042,16,350,587,0.192965,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,46,6,0,0.130435,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,ham
0,0,0,0,1201,2,162,257,0.213988,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,23,5,1,0.217391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,1,1,4945,4,336,1101,0.222649,0,0,1,6.8,0,0,0,0,0,1,3,1,0,0,0,42,8,0,0.190476,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,684,0,123,157,0.229532,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,23,5,1,0.217391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,756,0,100,153,0.202381,0,0,0,3.4,0,0,0,0,0,1,3,1,0,0,0,38,7,1,0.184211,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,482,0,57,91,0.188797,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,35,6,0,0.171429,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1616,2,185,353,0.218441,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,23,5,1,0.217391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,593,0,104,128,0.215852,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,23,5,1,0.217391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,281,1,44,46,0.163701,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,47,10,1,0.212766,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,394,0,67,84,0.213198,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,47,10,1,0.212766,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,2609,0,264,566,0.216941,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,23,5,1,0.217391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,413,0,69,100,0.242131,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,50,11,0,0.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,2256,0,251,506,0.224291,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,23,5,1,0.217391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,919,0,134,206,0.224157,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,23,5,1,0.217391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1909,0,254,400,0.209534,1,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,53,12,1,0.226415,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1380,1,182,284,0.205797,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,50,10,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,749,1,118,161,0.214953,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,13,3,1,0.230769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,209,0,44,48,0.229665,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,16,3,0,0.1875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,939,0,147,206,0.219382,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,53,12,1,0.226415,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,547,0,92,102,0.186472,0,0,0,3.4,0,0,0,0,0,1,3,1,0,0,0,18,3,1,0.166667,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ham
0,0,0,0,2478,10,257,551,0.222357,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,42,9,1,0.214286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,150,0,29,31,0.206667,0,0,0,3.4,0,0,0,0,0,1,4,1,0,0,0,14,3,0,0.214286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,347,0,60,65,0.18732,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,15,2,0,0.133333,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,247,0,46,49,0.198381,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,7,1,0,0.142857,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,960,0,142,192,0.2,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,18,3,1,0.166667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
1,0,0,0,4911,3,495,1058,0.215435,1,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,50,11,0,0.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1296,1,193,256,0.197531,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,10,2,1,0.2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,907,1,132,179,0.197354,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,18,3,1,0.166667,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,474,0,74,110,0.232068,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,19,5,0,0.263158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1565,2,228,322,0.205751,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,53,12,1,0.226415,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,476,0,83,107,0.22479,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,22,6,1,0.272727,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,795,0,121,179,0.225157,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,22,6,1,0.272727,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,551,1,88,98,0.177858,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,47,10,1,0.212766,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,1275,2,168,257,0.201569,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,50,11,0,0.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,237,0,48,56,0.236287,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,19,3,0,0.157895,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ham
0,0,0,0,468,0,62,88,0.188034,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,15,3,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,273,0,48,53,0.194139,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,19,4,0,0.210526,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,576,1,93,106,0.184028,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,47,10,1,0.212766,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,261,0,48,53,0.203065,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,18,4,1,0.222222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
1,0,0,0,13624,4,1230,2746,0.201556,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,44,9,0,0.204545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,279,0,51,57,0.204301,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,22,4,0,0.181818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,276,0,51,60,0.217391,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,34,6,0,0.176471,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
0,0,0,0,649,2,112,128,0.197227,0,0,0,2.4,0,0,0,0,0,1,3,1,0,0,0,47,10,1,0.212766,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ham
0,0,0,0,108,0,23,25,0.231481,0,0,0,3.4,0,0,0,0,0,1,3,1,0,0,0,75,14,0,0.186667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ham
